Avatar4321	Anthony Weiner	per	pos-towards	1.1177777777777784	And Weiner highlighted why he should go into early retirement.	2010-08-12T10:07:00
Wicked Jester	Barack HUSSEIN Obama	per	pos-towards	1.8488888888888884	We all watched a true leader today......His name is Netanyahu.........He's the guy who made Obama look like a clown.	2011-05-20T17:50:00
Wicked Jester	Barack HUSSEIN Obama	per	pos-towards	0.9699999999999998	Face it, Obama made himself look like a complete amateur.	2011-05-20T19:30:00
Wicked Jester	Barack HUSSEIN Obama	per	pos-towards	0.7366666666666664	He made his administration look like complete amateurs........Netanyahu schooled him.	2011-05-20T19:30:00
Wicked Jester	amateurs	per	pos-towards	1.8488888888888884	He made his administration look like complete amateurs........Netanyahu schooled him.	2011-05-20T19:30:00
Wicked Jester	asshole	per	pos-towards	0.7133333333333329	Presented himself as the leader Obama will never be.......And it's quite interesting to now know that Netanyahu tore Hillary a new asshole on the phone last night after Obama's ignorant display of pure hogwash.	2011-05-20T19:30:00
Wicked Jester	Barack HUSSEIN Obama	per	pos-towards	1.6466666666666665	Left wingers in both the House and Senate are calling him out......This was a major blunder on Obama's part.	2011-05-20T19:30:00
Wicked Jester	B. Hussein	per	pos-towards	1.934444444444444	Was abjectly told it ain't happening.......And those images of Netanyahu showing who the true leader in the room was, are not going away.	2011-05-20T19:30:00
Wicked Jester	room	fac	pos-towards	1.934444444444444	Was abjectly told it ain't happening.......And those images of Netanyahu showing who the true leader in the room was, are not going away.	2011-05-20T19:30:00
Wicked Jester	GOP	org	pos-towards	1.934444444444444	They should be in every GOP campaign ad from now until election......Just to say, "Look, this is OUR so-called leader being made mince meat of by a TRUE leader.....This is our leader, in just one more example of making a mockery of our great country."	2011-05-20T19:30:00
Wicked Jester	Lloyd George	per	pos-towards	1.833333333333334	They should be in every GOP campaign ad from now until election......Just to say, "Look, this is OUR so-called leader being made mince meat of by a TRUE leader.....This is our leader, in just one more example of making a mockery of our great country."	2011-05-20T19:30:00
Wicked Jester	B. Hussein	per	pos-towards	0.8144444444444447	To this display of a TRUE leader smacking him down and educating him, he has to go.........The man is not a leader........He's been nothing but a steady stream of embarrassing.	2011-05-20T23:49:00
Wicked Jester	L.A.	gpe	pos-towards	1.4833333333333334	Yep........But I believe the left wing Jews in this country are beginning to wake up to what Obama is all about.......Here in the L.A.	2011-05-21T00:02:00
Wicked Jester	Dennis Kucinich	per	pos-towards	0.7211111111111119	You're an embarrassment to this great country, and your race, PUNK!	2011-05-21T00:07:00
Wicked Jester	Australian	gpe	pos-towards	0.7211111111111119	You're an embarrassment to this great country, and your race, PUNK!	2011-05-21T00:07:00
Wicked Jester	Dennis Kucinich	per	pos-towards	1.8488888888888884	Job envy?.....Dude I can buy and sell you like a Plantation owner would <img src="http://www.usmessageboard.com/images/smilies/cool.gif"/>	2011-05-21T00:18:00
Wicked Jester	owner	per	pos-towards	1.8488888888888884	Job envy?.....Dude I can buy and sell you like a Plantation owner would <img src="http://www.usmessageboard.com/images/smilies/cool.gif"/>	2011-05-21T00:18:00
Rinata	Vern	per	neg-towards	-1.5188888888888887	You people are really desperate to find anything and everything that you can to discredit President Obama and make him look bad.	2011-05-20T16:20:00
Rinata	Dennis Kucinich	per	neg-towards	-1.5577777777777775	You people are really desperate to find anything and everything that you can to discredit President Obama and make him look bad.	2011-05-20T16:20:00
Rinata	Barack HUSSEIN Obama	per	neg-towards	-1.5577777777777775	You people are really desperate to find anything and everything that you can to discredit President Obama and make him look bad.	2011-05-20T16:20:00
Rinata	GOP	org	neg-towards	-1.238888888888889	They can't find a decent candidate to run against him, so they they think that these constant bashings will work.	2011-05-20T16:20:00
Rinata	Mitt Romney	per	neg-towards	-1.4722222222222223	Not for the first (or last) time Mitt Romney is an especially egregious offender:	2011-05-20T16:26:00
Rinata	Barack HUSSEIN Obama	per	neg-towards	-1.8144444444444443	He has disrespected Israel and undermined its ability to negotiate peace.	2011-05-20T16:26:00
Rinata	Israel Asswipe	gpe	neg-towards	-1.8144444444444443	He has disrespected Israel and undermined its ability to negotiate peace.	2011-05-20T16:26:00
Rinata	Barack HUSSEIN Obama	per	neg-towards	-1.9700000000000002	He has also violated a first principle of American foreign policy, which is to stand firm by our friends."	2011-05-20T16:26:00
Rinata	OBL	per	neg-towards	-2.592222222222222	Killing OBL has forever killed the talk that he has no foreign policy chops.	2011-05-20T19:15:00
Rinata	Vern	per	neg-towards	-1.8766666666666665	You people are so pissed off about it that you can't even see straight.	2011-05-20T19:15:00
Rinata	Haley Barbour	per	neg-towards	-0.29777777777777814	Haley Barbour backed out, and after losing all of that weight, too!! <img src="http://www.usmessageboard.com/images/smilies/lol.gif"/>	2011-05-20T19:15:00
Rinata	Mitt Romney	per	neg-towards	-1.721111111111111	He hasn't done anything so wrong that it has hurt the country.	2011-05-21T15:29:00
Rinata	country	gpe	neg-towards	-2.522222222222222	He hasn't done anything so wrong that it has hurt the country.	2011-05-21T15:29:00
Rinata	Dennis Kucinich	per	neg-towards	-0.9977777777777774	You don't recognize reason or equality.	2011-05-21T18:07:00
Rinata	Dennis Kucinich	per	neg-towards	-0.9977777777777779	You hard headed know-it-all tea brains are too tiresome for me.	2011-05-21T18:07:00
Rinata	someone	per	neg-towards	-1.83	Go share your lies with someone that appreciates it and thinks you're so smart.	2011-05-21T18:07:00
Rinata	GOP	org	pos-towards	-1.238888888888889	They can't find a decent candidate to run against him, so they they think that these constant bashings will work.	2011-05-20T16:20:00
Rinata	He	per	pos-towards	2.517777777777779	He will win a second term, so get used to the idea.	2011-05-20T16:20:00
Rinata	Mitt Romney	per	pos-towards	1.4444444444444446	In other words, Romney's credibility as a serious-minded candidate rests on the proposition that we should not believe anything he says.	2011-05-20T16:26:00
Rinata	Shibley Telhami	per	pos-towards	0.09888888888888836	has been and where in fact the negotiations have been all these years, Shibley Telhami, a Middle East policy expert at the Brookings Institution, told Politico.	2011-05-20T16:29:00
Rinata	Mitt Romney	per	pos-towards	1.8488888888888884	He doesn't look like a fool in front of the entire world.	2011-05-20T19:15:00
Rinata	GWB	gpe	pos-towards	1.8488888888888884	Obama has made GWB look like the chump that we always knew he was.	2011-05-20T19:15:00
Rinata	Barack HUSSEIN Obama	per	pos-towards	0.6822222222222223	On top of it, you cannot even come up with a candidate that has a chance of beating Obama.	2011-05-20T19:15:00
Rinata	Iraq	gpe	pos-towards	1.8488888888888884	Something like........starting a war in someplace like Iraq, where it wasn't necessary.	2011-05-21T15:29:00
Rinata	Dennis Kucinich	per	pos-towards	1.1566666666666672	You hard headed know-it-all tea brains are too tiresome for me.	2011-05-21T18:07:00
Rinata	someone	per	pos-towards	0.8377777777777782	Go share your lies with someone that appreciates it and thinks you're so smart.	2011-05-21T18:07:00
Rinata	Dennis Kucinich	per	pos-towards	2.1677777777777774	Go share your lies with someone that appreciates it and thinks you're so smart.	2011-05-21T18:07:00
Nic_Driver	Hamas	org	neg-towards	-0.2511111111111113	We know they want to maintain the status quo that allows them to unilaterally take land, water and freedom from the occupied populous without repercussions.	2011-05-20T17:08:00
Nic_Driver	Saddam Hussein	per	neg-towards	-1.192222222222222	For the same reason we had to tell Saddam that his borders didn't include Kuwait.	2011-05-20T17:10:00
Nic_Driver	borders	loc	neg-towards	-1.192222222222222	For the same reason we had to tell Saddam that his borders didn't include Kuwait.	2011-05-20T17:10:00
Nic_Driver	Kuwait	gpe	neg-towards	-1.192222222222222	For the same reason we had to tell Saddam that his borders didn't include Kuwait.	2011-05-20T17:10:00
Nic_Driver	sides	gpe	neg-towards	-0.3599999999999999	Of course there are responsibilities on both sides.	2011-05-20T17:47:00
Nic_Driver	Israel Asswipe	gpe	neg-towards	-1.4722222222222223	Israel acts unilaterally and does what they want, that's the reality and you're the hypocrite.	2011-05-20T18:01:00
Nic_Driver	Dennis Kucinich	per	neg-towards	-1.4722222222222223	Israel acts unilaterally and does what they want, that's the reality and you're the hypocrite.	2011-05-20T18:01:00
Nic_Driver	Israel Asswipe	gpe	pos-towards	0.08333333333333393	I guess the world will wait to see if Israel really wants peace or just the land and water.	2011-05-20T16:31:00
Nic_Driver	borders	loc	pos-towards	0.8999999999999995	all support a two state solution within the pre 1967 borders.	2011-05-20T17:08:00
Nic_Driver	Hamas	org	pos-towards	0.8922222222222222	We know they want to maintain the status quo that allows them to unilaterally take land, water and freedom from the occupied populous without repercussions.	2011-05-20T17:08:00
Nic_Driver	borders	loc	pos-towards	0.9699999999999998	For the same reason we had to tell Saddam that his borders didn't include Kuwait.	2011-05-20T17:10:00
Nic_Driver	someone	per	pos-towards	0.5966666666666676	Now when someone speaks up against the oppression inherent in the current arrangement, you call THEM hypocrates.	2011-05-20T17:47:00
Nic_Driver	Dennis Kucinich	per	pos-towards	0.5966666666666676	Now when someone speaks up against the oppression inherent in the current arrangement, you call THEM hypocrates.	2011-05-20T17:47:00
theHawk	OBL	per	neg-towards	-2.592222222222222	Its amazing, just when Obama had a great political victory in killing OBL, he goes and pulls this shit.	2011-05-20T16:52:00
theHawk	Mitt Romney	per	neg-towards	-0.9588888888888887	Its amazing, just when Obama had a great political victory in killing OBL, he goes and pulls this shit.	2011-05-20T16:52:00
theHawk	Barack HUSSEIN Obama	per	neg-towards	-2.592222222222222	I hope thats his defense of his foreign policy missteps during the campaign,"Uhh...uhh....I killed Osama!	2011-05-20T16:52:00
theHawk	Hamas	org	neg-towards	-1.5422222222222217	I am sure Hamas would love another mindless idiot to be a "freedom fighter".	2011-05-20T17:46:00
theHawk	B. Hussein	per	neg-towards	-1.5422222222222217	I am sure Hamas would love another mindless idiot to be a "freedom fighter".	2011-05-20T17:46:00
theHawk	Barack HUSSEIN Obama	per	neg-towards	-2.592222222222222	So because the US military killed Osama, that means Obama can do whatever he wants without any consequences.	2011-05-20T20:33:00
theHawk	Barack HUSSEIN Obama	per	neg-towards	-2.592222222222222	Subvert the US Constitution, completely reverse US policy when it comes to Israel....and none of it should matter because "he killed Osama".	2011-05-20T20:33:00
theHawk	Shia	per	neg-towards	-0.367777777777778	Didn't see you libs trumpeting that all of Bush's policies were A-OK because of those two catches.	2011-05-20T20:33:00
theHawk	UN	org	neg-towards	-1.0755555555555558	UN mandates, Geneva Conventions are all fine and dandy, but unless they are going to be backed up with force, they have no teeth.	2011-05-20T20:49:00
theHawk	UN	org	neg-towards	-0.818888888888889	Its not much different than the laws within any society, laws wouldnt mean shit without police with billy clubs and handcuffs and prisons.	2011-05-20T20:49:00
theHawk	police	org	neg-towards	-0.9588888888888887	Its not much different than the laws within any society, laws wouldnt mean shit without police with billy clubs and handcuffs and prisons.	2011-05-20T20:49:00
theHawk	clubs	wea	neg-towards	-0.9588888888888887	Its not much different than the laws within any society, laws wouldnt mean shit without police with billy clubs and handcuffs and prisons.	2011-05-20T20:49:00
theHawk	Israel Asswipe	gpe	neg-towards	-0.29777777777777814	Telling Israel to go back to 1967 borders.	2011-05-20T21:56:00
theHawk	borders	loc	neg-towards	-0.29777777777777814	Telling Israel to go back to 1967 borders.	2011-05-20T21:56:00
